eje_x,eje_y,eje_z,timestamp
11672.0,4812.0,0.0,1681978434572
14540.0,8704.0,0.0,1681978434620
12390.0,8294.0,0.0,1681978434669
8908.0,5324.0,0.0,1681978434718
11570.0,8600.0,0.0,1681978434766
10136.0,6450.0,0.0,1681978434815
11570.0,6552.0,0.0,1681978434863
11366.0,7372.0,0.0,1681978434912
10648.0,7168.0,0.0,1681978434961
8294.0,7064.0,0.0,1681978435009
10136.0,8806.0,0.0,1681978435058
11570.0,9318.0,0.0,1681978435107
10956.0,7782.0,0.0,1681978435155
14232.0,5632.0,0.0,1681978435204
10342.0,6142.0,0.0,1681978435253
11468.0,8600.0,0.0,1681978435301
13106.0,8600.0,0.0,1681978435350
10136.0,7474.0,0.0,1681978435399
9522.0,3788.0,0.0,1681978435447
8806.0,6348.0,0.0,1681978435496
9420.0,8704.0,0.0,1681978435545
11160.0,5528.0,0.0,1681978435594
10956.0,6246.0,0.0,1681978435643
13618.0,9318.0,0.0,1681978435691
9010.0,7270.0,0.0,1681978435740
10956.0,3992.0,0.0,1681978435788
11980.0,7986.0,0.0,1681978435837
10854.0,6450.0,0.0,1681978435885
10444.0,6552.0,0.0,1681978435934
11262.0,6962.0,0.0,1681978435983
11058.0,9420.0,0.0,1681978436031
12184.0,5938.0,0.0,1681978436080
11570.0,5016.0,0.0,1681978436129
8600.0,7168.0,0.0,1681978436178
10034.0,6450.0,0.0,1681978436226
8908.0,9830.0,0.0,1681978436275
11570.0,8702.0,0.0,1681978436324
14028.0,6654.0,0.0,1681978436372
11058.0,5938.0,0.0,1681978436421
6144.0,6758.0,0.0,1681978436470
11980.0,7782.0,0.0,1681978436518
10956.0,5938.0,0.0,1681978436567
9318.0,6144.0,0.0,1681978436616
14028.0,6552.0,0.0,1681978436665
10240.0,8908.0,0.0,1681978436713
13926.0,6246.0,0.0,1681978436762
8908.0,7576.0,0.0,1681978436810
12082.0,5528.0,0.0,1681978436859
10444.0,6142.0,0.0,1681978436908
13926.0,6450.0,0.0,1681978436956
10956.0,7782.0,0.0,1681978437005
13720.0,5222.0,0.0,1681978437054
11160.0,7576.0,0.0,1681978437102
10956.0,7270.0,0.0,1681978437152
9830.0,5324.0,0.0,1681978437200
11264.0,5528.0,0.0,1681978437249
10342.0,6450.0,0.0,1681978437297
9216.0,6860.0,0.0,1681978437346
14950.0,7576.0,0.0,1681978437394
12390.0,6656.0,0.0,1681978437443
10750.0,6348.0,0.0,1681978437492
12492.0,7884.0,0.0,1681978437540
10546.0,6654.0,0.0,1681978437589
9112.0,6654.0,0.0,1681978437637
9932.0,5222.0,0.0,1681978437685
10444.0,8704.0,0.0,1681978437734
9624.0,4608.0,0.0,1681978437783
9216.0,7474.0,0.0,1681978437831
11570.0,7680.0,0.0,1681978437880
8294.0,7372.0,0.0,1681978437929
7884.0,6552.0,0.0,1681978437978
10854.0,4914.0,0.0,1681978438026
9214.0,6348.0,0.0,1681978438075
10342.0,9624.0,0.0,1681978438123
10956.0,10854.0,0.0,1681978438172
13106.0,3174.0,0.0,1681978438220
12492.0,7680.0,0.0,1681978438269
51506.0,50688.0,0.0,1681978438317
23142.0,35430.0,0.0,1681978438366
10342.0,7782.0,0.0,1681978438415
6758.0,6656.0,0.0,1681978438463
5016.0,5016.0,0.0,1681978438512
6142.0,6450.0,0.0,1681978438560
5016.0,5120.0,0.0,1681978438610
5836.0,5734.0,0.0,1681978438658
6040.0,1638.0,0.0,1681978438707
1330.0,3276.0,0.0,1681978438755
4096.0,4608.0,0.0,1681978438804
4094.0,3276.0,0.0,1681978438853
8192.0,5938.0,0.0,1681978438901
4812.0,5836.0,0.0,1681978438950
5222.0,2764.0,0.0,1681978438998
9522.0,6450.0,0.0,1681978439047
4402.0,5324.0,0.0,1681978439096
9112.0,3686.0,0.0,1681978439145
5528.0,7064.0,0.0,1681978439193
4504.0,2150.0,0.0,1681978439242
6348.0,4914.0,0.0,1681978439290
8806.0,5426.0,0.0,1681978439339
4198.0,6758.0,0.0,1681978439388
4094.0,4504.0,0.0,1681978439436
8704.0,5938.0,0.0,1681978439485
2866.0,5528.0,0.0,1681978439534
4402.0,7064.0,0.0,1681978439582
4504.0,6656.0,0.0,1681978439631
7168.0,6860.0,0.0,1681978439679
5222.0,4198.0,0.0,1681978439728
1330.0,5016.0,0.0,1681978439776
9010.0,4914.0,0.0,1681978439825
5528.0,3378.0,0.0,1681978439874
2968.0,2560.0,0.0,1681978439922
6246.0,7064.0,0.0,1681978439971
5426.0,9010.0,0.0,1681978440019
5938.0,4300.0,0.0,1681978440069
5222.0,4198.0,0.0,1681978440117
3480.0,6962.0,0.0,1681978440166
4504.0,5016.0,0.0,1681978440214
4914.0,5324.0,0.0,1681978440263
2662.0,3480.0,0.0,1681978440312
7372.0,4606.0,0.0,1681978440360
5528.0,4914.0,0.0,1681978440409
7576.0,3480.0,0.0,1681978440457
6656.0,4914.0,0.0,1681978440506
3584.0,4812.0,0.0,1681978440555
4198.0,5324.0,0.0,1681978440603
6860.0,4300.0,0.0,1681978440652
4812.0,2252.0,0.0,1681978440701
3890.0,6246.0,0.0,1681978440749
3890.0,6656.0,0.0,1681978440798
2150.0,5734.0,0.0,1681978440846
2866.0,1536.0,0.0,1681978440895
6860.0,5016.0,0.0,1681978440944
3584.0,5016.0,0.0,1681978440993
5734.0,6144.0,0.0,1681978441042
5222.0,4300.0,0.0,1681978441090
4198.0,4504.0,0.0,1681978441139
8600.0,3378.0,0.0,1681978441188
5632.0,4504.0,0.0,1681978441236
4504.0,2968.0,0.0,1681978441285
6552.0,6552.0,0.0,1681978441333
6040.0,716.0,0.0,1681978441382
6040.0,4914.0,0.0,1681978441431
2456.0,4608.0,0.0,1681978441479
4504.0,4812.0,0.0,1681978441528
7166.0,5734.0,0.0,1681978441577
3992.0,4504.0,0.0,1681978441626
1228.0,6040.0,0.0,1681978441674
5426.0,6962.0,0.0,1681978441723
7168.0,3276.0,0.0,1681978441771
3890.0,4300.0,0.0,1681978441820
6962.0,4198.0,0.0,1681978441869
4710.0,5426.0,0.0,1681978441917
5528.0,7576.0,0.0,1681978441966
7166.0,4198.0,0.0,1681978442015
6552.0,4198.0,0.0,1681978442063
7372.0,5734.0,0.0,1681978442112
5222.0,6348.0,0.0,1681978442161
6450.0,6860.0,0.0,1681978442209
4504.0,2354.0,0.0,1681978442258
3788.0,3582.0,0.0,1681978442306
5324.0,4710.0,0.0,1681978442355
3480.0,4198.0,0.0,1681978442404
6758.0,2354.0,0.0,1681978442452
6450.0,3378.0,0.0,1681978442501
3686.0,3686.0,0.0,1681978442549
7986.0,4402.0,0.0,1681978442598
4606.0,7372.0,0.0,1681978442647
6246.0,3890.0,0.0,1681978442696
5016.0,3070.0,0.0,1681978442745
4094.0,102.0,0.0,1681978442794
5528.0,3992.0,0.0,1681978442842
5426.0,4096.0,0.0,1681978442891
3788.0,5120.0,0.0,1681978442939
4402.0,9216.0,0.0,1681978442988
6450.0,6758.0,0.0,1681978443036
4812.0,4402.0,0.0,1681978443085
6552.0,4710.0,0.0,1681978443134
2048.0,5016.0,0.0,1681978443183
9112.0,5222.0,0.0,1681978443231
5426.0,1638.0,0.0,1681978443280
5222.0,6246.0,0.0,1681978443329
5222.0,5118.0,0.0,1681978443377
5426.0,4710.0,0.0,1681978443426
7270.0,7474.0,0.0,1681978443474
3378.0,3480.0,0.0,1681978443522
3788.0,4504.0,0.0,1681978443571
5528.0,2866.0,0.0,1681978443620
5938.0,4402.0,0.0,1681978443668
4812.0,1534.0,0.0,1681978443717
4504.0,5016.0,0.0,1681978443765
4402.0,5632.0,0.0,1681978443815
4914.0,4914.0,0.0,1681978443864
3992.0,3992.0,0.0,1681978443912
2866.0,5016.0,0.0,1681978443960
4710.0,4504.0,0.0,1681978444009
3584.0,4608.0,0.0,1681978444057
2662.0,5734.0,0.0,1681978444106
5734.0,3788.0,0.0,1681978444155
8294.0,2456.0,0.0,1681978444204
6654.0,3686.0,0.0,1681978444253
2866.0,3276.0,0.0,1681978444301
8908.0,5632.0,0.0,1681978444350
614.0,3890.0,0.0,1681978444398
5426.0,5734.0,0.0,1681978444447
4300.0,5222.0,0.0,1681978444495
4300.0,5836.0,0.0,1681978444544
6450.0,5324.0,0.0,1681978444593
5120.0,7474.0,0.0,1681978444641
4504.0,7064.0,0.0,1681978444690
4402.0,4198.0,0.0,1681978444739
1740.0,5016.0,0.0,1681978444787
1740.0,6144.0,0.0,1681978444836
5734.0,5016.0,0.0,1681978444884
6040.0,3890.0,0.0,1681978444934
4096.0,6246.0,0.0,1681978444982
7474.0,4608.0,0.0,1681978445031
4710.0,4198.0,0.0,1681978445079
1944.0,7064.0,0.0,1681978445128
2150.0,2354.0,0.0,1681978445177
3582.0,4812.0,0.0,1681978445225
4504.0,2662.0,0.0,1681978445274
4402.0,4504.0,0.0,1681978445322
6962.0,2866.0,0.0,1681978445371
4300.0,6144.0,0.0,1681978445420
8192.0,4914.0,0.0,1681978445468
6142.0,5528.0,0.0,1681978445517
3890.0,5016.0,0.0,1681978445565
3788.0,4504.0,0.0,1681978445614
2560.0,6552.0,0.0,1681978445663
5734.0,4710.0,0.0,1681978445711
2968.0,3890.0,0.0,1681978445760
6040.0,5528.0,0.0,1681978445809
4198.0,1842.0,0.0,1681978445858
6450.0,2866.0,0.0,1681978445906
4710.0,5324.0,0.0,1681978445955
5016.0,4300.0,0.0,1681978446003
5324.0,2560.0,0.0,1681978446052
2560.0,5632.0,0.0,1681978446101
4096.0,6246.0,0.0,1681978446149
6656.0,2968.0,0.0,1681978446198
5734.0,5016.0,0.0,1681978446247
5632.0,2968.0,0.0,1681978446295
4710.0,3992.0,0.0,1681978446344
5016.0,4096.0,0.0,1681978446393
3276.0,3174.0,0.0,1681978446442
6348.0,4096.0,0.0,1681978446491
4094.0,3788.0,0.0,1681978446539
26112.0,19148.0,0.0,1681978446588
36146.0,27238.0,0.0,1681978446637
642354.0,481894.0,0.0,1681978446685
639590.0,502680.0,0.0,1681978446734
659250.0,529714.0,0.0,1681978446783
704306.0,583270.0,0.0,1681978446831
705740.0,589824.0,0.0,1681978446880
708300.0,596274.0,0.0,1681978446929
702054.0,593920.0,0.0,1681978446977
706866.0,599858.0,0.0,1681978447026
702668.0,587980.0,0.0,1681978447075
683006.0,574566.0,0.0,1681978447123
707788.0,577638.0,0.0,1681978447172
701542.0,583372.0,0.0,1681978447221
698368.0,577638.0,0.0,1681978447269
699186.0,576000.0,0.0,1681978447318
701336.0,581528.0,0.0,1681978447367
702872.0,579788.0,0.0,1681978447416
704408.0,587160.0,0.0,1681978447464
704306.0,582552.0,0.0,1681978447513
705944.0,586444.0,0.0,1681978447562
704920.0,588492.0,0.0,1681978447610
703692.0,585830.0,0.0,1681978447659
705842.0,587468.0,0.0,1681978447707
703384.0,588286.0,0.0,1681978447756
704614.0,588594.0,0.0,1681978447805
702566.0,584908.0,0.0,1681978447853
705228.0,591768.0,0.0,1681978447902
702360.0,586342.0,0.0,1681978447951
706560.0,586342.0,0.0,1681978447999
702770.0,585830.0,0.0,1681978448048
702054.0,585112.0,0.0,1681978448097
702258.0,580608.0,0.0,1681978448145
702566.0,583270.0,0.0,1681978448194
598732.0,326348.0,0.0,1681978448242
611122.0,440626.0,0.0,1681978448291
680652.0,555928.0,0.0,1681978448339
687308.0,538214.0,0.0,1681978448388
686488.0,557054.0,0.0,1681978448437
685772.0,554496.0,0.0,1681978448485
686080.0,550400.0,0.0,1681978448534
683826.0,552550.0,0.0,1681978448584
688640.0,546610.0,0.0,1681978448632
688844.0,557568.0,0.0,1681978448681
688946.0,555110.0,0.0,1681978448729
688128.0,557158.0,0.0,1681978448778
689766.0,554904.0,0.0,1681978448827
695808.0,566680.0,0.0,1681978448875
697856.0,565554.0,0.0,1681978448924
694476.0,565452.0,0.0,1681978448973
698368.0,572108.0,0.0,1681978449021
697344.0,567704.0,0.0,1681978449070
698470.0,573644.0,0.0,1681978449119
700006.0,575692.0,0.0,1681978449167
699186.0,576408.0,0.0,1681978449216
698162.0,571392.0,0.0,1681978449265
697344.0,574566.0,0.0,1681978449313
697548.0,573132.0,0.0,1681978449362
701336.0,579072.0,0.0,1681978449411
700416.0,577330.0,0.0,1681978449459
701234.0,577330.0,0.0,1681978449508
701132.0,579788.0,0.0,1681978449556
702054.0,584498.0,0.0,1681978449605
701848.0,586342.0,0.0,1681978449654
701644.0,584600.0,0.0,1681978449702
704306.0,588798.0,0.0,1681978449751
704716.0,586240.0,0.0,1681978449799
704920.0,575282.0,0.0,1681978449848
594942.0,392190.0,0.0,1681978449897
689048.0,581324.0,0.0,1681978449946
693042.0,563200.0,0.0,1681978449995
696216.0,564940.0,0.0,1681978450044
701132.0,574566.0,0.0,1681978450092
697138.0,569240.0,0.0,1681978450141
695910.0,570264.0,0.0,1681978450190
694784.0,568626.0,0.0,1681978450238
695296.0,570470.0,0.0,1681978450287
698572.0,575590.0,0.0,1681978450336
695910.0,571698.0,0.0,1681978450384
696422.0,568524.0,0.0,1681978450433
695806.0,571596.0,0.0,1681978450481
704614.0,571288.0,0.0,1681978450530
697752.0,570470.0,0.0,1681978450579
700620.0,575590.0,0.0,1681978450627
697958.0,571084.0,0.0,1681978450676
697856.0,573234.0,0.0,1681978450725
695398.0,579174.0,0.0,1681978450774
696728.0,577536.0,0.0,1681978450822
697650.0,575590.0,0.0,1681978450871
699904.0,578354.0,0.0,1681978450919
697240.0,580198.0,0.0,1681978450968
700006.0,578456.0,0.0,1681978451017
701848.0,581528.0,0.0,1681978451065
699084.0,571800.0,0.0,1681978451114
702464.0,582656.0,0.0,1681978451163
701234.0,578764.0,0.0,1681978451211
699596.0,580710.0,0.0,1681978451260
703794.0,579480.0,0.0,1681978451308
701132.0,578968.0,0.0,1681978451357
702976.0,578968.0,0.0,1681978451406
701440.0,580504.0,0.0,1681978451454
703488.0,580812.0,0.0,1681978451503
700006.0,579686.0,0.0,1681978451552
700620.0,579890.0,0.0,1681978451601
705024.0,582656.0,0.0,1681978451650
701132.0,583270.0,0.0,1681978451698
702770.0,585216.0,0.0,1681978451746
702054.0,579686.0,0.0,1681978451795
704306.0,581938.0,0.0,1681978451843
705432.0,585932.0,0.0,1681978451892
705330.0,587058.0,0.0,1681978451941
702872.0,584806.0,0.0,1681978451990
704102.0,586240.0,0.0,1681978452039
701848.0,586136.0,0.0,1681978452088
706558.0,586854.0,0.0,1681978452136
705944.0,586956.0,0.0,1681978452185
706764.0,587058.0,0.0,1681978452233
706866.0,584600.0,0.0,1681978452282
707070.0,585830.0,0.0,1681978452331
701848.0,585728.0,0.0,1681978452379
705944.0,574872.0,0.0,1681978452428
700722.0,568012.0,0.0,1681978452477
698880.0,570368.0,0.0,1681978452525
692736.0,569240.0,0.0,1681978452574
684032.0,547532.0,0.0,1681978452623
686488.0,548556.0,0.0,1681978452671
687308.0,555724.0,0.0,1681978452720
696934.0,575692.0,0.0,1681978452769
700928.0,581836.0,0.0,1681978452817
700620.0,579686.0,0.0,1681978452866
678092.0,521624.0,0.0,1681978452915
594328.0,370790.0,0.0,1681978452963
591564.0,352768.0,0.0,1681978453012
104856.0,44748.0,0.0,1681978453061
47000.0,32664.0,0.0,1681978453109
38502.0,31230.0,0.0,1681978453158
29592.0,20172.0,0.0,1681978453207
13720.0,5632.0,0.0,1681978453255
13618.0,7064.0,0.0,1681978453304
9112.0,5632.0,0.0,1681978453353
9932.0,4402.0,0.0,1681978453402
10342.0,9010.0,0.0,1681978453451
7166.0,4812.0,0.0,1681978453500
63384.0,52018.0,0.0,1681978453548
545074.0,433664.0,0.0,1681978453597
630784.0,483430.0,0.0,1681978453645
675020.0,544870.0,0.0,1681978453694
666828.0,531046.0,0.0,1681978453743
655358.0,506264.0,0.0,1681978453791
668876.0,536678.0,0.0,1681978453840
666418.0,532480.0,0.0,1681978453889
595148.0,355430.0,0.0,1681978453937
683006.0,581222.0,0.0,1681978453986
635596.0,458546.0,0.0,1681978454035
594840.0,357784.0,0.0,1681978454083
480972.0,224460.0,0.0,1681978454132
28568.0,24576.0,0.0,1681978454181
16792.0,13824.0,0.0,1681978454230
9010.0,9214.0,0.0,1681978454279
7576.0,6246.0,0.0,1681978454327
5120.0,1944.0,0.0,1681978454376
5528.0,0.0,0.0,1681978454425
4096.0,1638.0,0.0,1681978454473
3276.0,2662.0,0.0,1681978454522
5528.0,0.0,0.0,1681978454571
3686.0,1944.0,0.0,1681978454619
3276.0,3072.0,0.0,1681978454669
9522.0,7884.0,0.0,1681978454717
11878.0,8806.0,0.0,1681978454766
39218.0,39424.0,0.0,1681978454815
38808.0,31334.0,0.0,1681978454863
66662.0,39218.0,0.0,1681978454912
68710.0,46080.0,0.0,1681978454961
118168.0,86834.0,0.0,1681978455009
107724.0,62462.0,0.0,1681978455058
119704.0,72908.0,0.0,1681978455107
119808.0,75672.0,0.0,1681978455155
125542.0,74444.0,0.0,1681978455205
123288.0,79052.0,0.0,1681978455253
127590.0,83046.0,0.0,1681978455302
143974.0,93184.0,0.0,1681978455351
181144.0,114380.0,0.0,1681978455399
158310.0,98406.0,0.0,1681978455448
176536.0,104344.0,0.0,1681978455497
154008.0,99328.0,0.0,1681978455545
189542.0,116224.0,0.0,1681978455594
166604.0,111410.0,0.0,1681978455643
172748.0,111410.0,0.0,1681978455691
183500.0,113970.0,0.0,1681978455740
184012.0,112742.0,0.0,1681978455789
213094.0,131174.0,0.0,1681978455837
267878.0,156774.0,0.0,1681978455886
304640.0,187902.0,0.0,1681978455935
354200.0,214528.0,0.0,1681978455984
394854.0,247192.0,0.0,1681978456033
483736.0,291942.0,0.0,1681978456081
549374.0,328806.0,0.0,1681978456130
575282.0,347032.0,0.0,1681978456179
583782.0,355634.0,0.0,1681978456227
584908.0,362598.0,0.0,1681978456276
586342.0,366284.0,0.0,1681978456325
591256.0,382258.0,0.0,1681978456373
596070.0,384716.0,0.0,1681978456422
594636.0,389632.0,0.0,1681978456470
597912.0,398642.0,0.0,1681978456519
597502.0,398744.0,0.0,1681978456568
598118.0,394444.0,0.0,1681978456616
596274.0,396492.0,0.0,1681978456665
595762.0,393112.0,0.0,1681978456714
597504.0,392192.0,0.0,1681978456763
598630.0,404888.0,0.0,1681978456812
604672.0,414208.0,0.0,1681978456860
604364.0,419736.0,0.0,1681978456909
610302.0,427724.0,0.0,1681978456958
614092.0,428134.0,0.0,1681978457006
607232.0,422910.0,0.0,1681978457055
606822.0,420864.0,0.0,1681978457104
608870.0,425984.0,0.0,1681978457153
609382.0,423014.0,0.0,1681978457201
611634.0,430592.0,0.0,1681978457250
612658.0,434688.0,0.0,1681978457299
617574.0,438066.0,0.0,1681978457347
615116.0,434994.0,0.0,1681978457396
617470.0,438374.0,0.0,1681978457445
612352.0,438168.0,0.0,1681978457493
613784.0,429260.0,0.0,1681978457542
614604.0,437760.0,0.0,1681978457591
614808.0,437042.0,0.0,1681978457640
614092.0,433150.0,0.0,1681978457688
613682.0,431820.0,0.0,1681978457737
612454.0,430796.0,0.0,1681978457786
612556.0,432332.0,0.0,1681978457834
611020.0,436018.0,0.0,1681978457883
613272.0,431820.0,0.0,1681978457932
610508.0,432536.0,0.0,1681978457980
613990.0,434482.0,0.0,1681978458029
614912.0,439704.0,0.0,1681978458078
614912.0,437144.0,0.0,1681978458126
612862.0,441752.0,0.0,1681978458175
614194.0,439090.0,0.0,1681978458223
614808.0,440216.0,0.0,1681978458272
615832.0,438988.0,0.0,1681978458321
616448.0,440012.0,0.0,1681978458370
614808.0,441138.0,0.0,1681978458419
615218.0,436838.0,0.0,1681978458468
616242.0,441856.0,0.0,1681978458516
616344.0,438374.0,0.0,1681978458564
613170.0,437554.0,0.0,1681978458613
616446.0,440114.0,0.0,1681978458663
618598.0,440934.0,0.0,1681978458711
614092.0,438988.0,0.0,1681978458760
611942.0,435198.0,0.0,1681978458809
615014.0,433868.0,0.0,1681978458857
617880.0,437964.0,0.0,1681978458906
615320.0,437350.0,0.0,1681978458955
615730.0,441036.0,0.0,1681978459003
615936.0,437248.0,0.0,1681978459052
611942.0,440524.0,0.0,1681978459101
615320.0,440216.0,0.0,1681978459149
614706.0,437042.0,0.0,1681978459198
613376.0,436326.0,0.0,1681978459247
612658.0,436530.0,0.0,1681978459295
612146.0,438784.0,0.0,1681978459344
613478.0,441036.0,0.0,1681978459393
